,name,price,couple-friendly,location,description
203,Amoravida By 7 Apple Resorts,"₹ 4,771",YES,North Goa,"Location of the Resort is North Goa View On Map (Plot No 175/2, Manaswada, Landmark Near Bharat Petrol Pump, Dargalim). It’s a 4 Star Resort with overall Rating 4.3 Out of 5 where  4.4/5 for Cleanliness &  4.4/5 for Food &  3.8/5 for Child friendliness . Top Facilities of this Resort are Free Parking & Free Wi-Fi & Outdoor Sports. "
204,Casajuliana,"₹ 2,055",YES,Siolim,"This 3 Star Resort in Goa is located in Siolim. Full Address of property is 354/2 Near Siolim St Anthony Church, Opposite Siolim Football Ground, Siolim 403519 View On Map This Resort have 4.0 Out of 5 Rating where  4.5/5 for Room &  4.4/5 for Value for Money &  4.3/5 for Cleanliness . Key amenities of this property are Free Parking & Free Wi-Fi & Lawn. "
205,The Village Inn.,"₹ 1,992",YES,South Goa | 810 m from Arossim Beach,"Location of the Resort is South Goa View On Map (Francisco Pereira Vaddo, Nr. ITC Grand, Uttorda, Salcete Goa). It’s a 3 Star Resort with overall Rating 4.0 Out of 5 where  5.0/5 for Room &  4.8/5 for Security &  4.2/5 for Location . Top Facilities of this Resort are Free Parking & Free Wi-Fi & Lawn. "
206,Ronil Royale,"₹ 1,860",YES,Baga | 5-6 minutes walk from Baga Beach,"This 3 Star Resort in Goa is located in Baga. Full Address of property is Baga Calangute,Bardez View On Map This Resort have 3.4 Out of 5 Rating where  4.2/5 for Location &  4.0/5 for Security &  3.9/5 for Value for Money . Key amenities of this property are Free Wi-Fi & Lawn & Room Service. "
207,Antares Beach Resort and Club,"₹ 6,052",YES,Vagator | 930 m from Anjuna Beach,"Location of the Resort is Vagator View On Map (Small Vagator Beach, Vagator Bardez Goa ). It’s a 3 Star Resort with overall Rating 3.4 Out of 5 where  4.2/5 for Location &  3.8/5 for Security &  3.5/5 for Cleanliness . Top Facilities of this Resort are Free Parking & Cafe & Room Service. "
208,Whispering Palms Beach Resort,"₹ 7,951",YES,Candolim | 4-5 minutes walk from Candolim Beach,"This 4 Star Resort in Goa is located in Candolim. Full Address of property is Candolim Beach, Bardez View On Map This Resort have 3.9 Out of 5 Rating where  4.4/5 for Location &  4.2/5 for Child friendliness &  4.2/5 for Hospitality . Key amenities of this property are Free Parking & Free Wi-Fi & Butler Services. "
209,Crystal By Morpho Goa Villagio Resort,"₹ 2,912",YES,Betalbatim | 770 m from Betalbatim Beach,"Location of the Resort is Betalbatim View On Map (Goa Villagio, Betalbatim Village, South District, Goa). It’s a 3 Star Resort with overall Rating 3.7 Out of 5 where  4.2/5 for Room &  4.0/5 for Cleanliness &  3.9/5 for Amenities . Top Facilities of this Resort are Free Parking & Free Wi-Fi & Lawn. "
210,Sunkissed Premium by WSI,"₹ 3,010",YES,Calangute | 7-8 minutes walk from Calangute Beach,"This 3 Star Resort in Goa is located in Calangute. Full Address of property is Plaza De Antonio, Fort Aguada Rd, Gauravaddo, Calangute, Goa 403516 View On Map This Resort have 3.2 Out of 5 Rating where  3.8/5 for Location &  3.2/5 for Child friendliness &  3.2/5 for Amenities . Key amenities of this property are Free Parking & Free Wi-Fi & Lawn. "
211,ITC Grand Goa - A Luxury Collection Resort,"₹ 28,000",YES,Arossim Beach | 5-6 minutes walk from Arossim Beach,"Location of the Resort is Arossim Beach View On Map (AROSSIM BEACH, CANSAULIM, SOUTH GOA 403 712

). It’s a 5 Star Resort with overall Rating 4.5 Out of 5 where  5.0/5 for Security &  4.8/5 for Location &  4.6/5 for Child friendliness . Top Facilities of this Resort are Kids Play Area & Free Wi-Fi & Outdoor Sports. [Free airport/bus stand/railway station pick up & drop worth Rs.2,400]. "
212,Bhakti Kutir,"₹ 1,420",YES,Palolem | 4-5 minutes walk from Palolem Beach,"Full Address of property is 296, Colomb, Canacona View On Map This Resort have 4.1 Out of 5 Rating where  4.3/5 for Location &  4.2/5 for Food &  4.1/5 for Cleanliness . Key amenities of this property are Room Service & Restaurant. "
213,Aromiaa villas,"₹ 2,982",YES,Baga | 2.7 km from Baga Beach,"Location of the Resort is Baga View On Map (Aromiaa Villas, Ground Floor, H. No. 448/7-A 1, Sy. No. 176/1, Aromiaa Villas, Diversion Road, Kudaswaddo, Arpora, North Goa, Goa, 403516). It’s a 3 Star Resort with overall Rating 3.6 Out of 5 where  4.0/5 for Location &  4.0/5 for Hospitality &  3.7/5 for Room . Top Facilities of this Resort are Free Parking & Free Wi-Fi & Lawn. "
214,Cavala Seaside Resort,"₹ 3,348",YES,Baga | 4-5 minutes walk from Baga Beach,"This 4 Star Resort in Goa is located in Baga. Full Address of property is Baga - Saunta Vaddo, Calangute, Goa  View On Map This Resort have 4.1 Out of 5 Rating where  4.6/5 for Location &  4.3/5 for Security &  4.3/5 for Cleanliness . Key amenities of this property are Free Parking & Free Wi-Fi & Lawn. "
215,"Kamaxi Beach Resort, Pollem","₹ 1,784",YES,South Goa,"Location of the Resort is South Goa View On Map (Polem Loliem,  Cancon). It’s a 3 Star Resort with overall Rating 4.5 Out of 5 where . Top Facilities of this Resort are Free Parking & Lawn & Air Conditioning. "
216,Royale Assagao Resort,"₹ 3,106",YES,Assagao,"This 3 Star Resort in Goa is located in Assagao. Full Address of property is Socol Vaddo, Assagao, Bardez Goa 403507 View On Map This Resort have 3.4 Out of 5 Rating where  3.9/5 for Room &  3.7/5 for Security &  3.6/5 for Food . Key amenities of this property are Free Parking & Lawn & Bar. "
217,Leela Cottages,"₹ 5,048",YES,Ashwem Beach | 4-5 minutes walk from Ashwem Beach,"Location of the Resort is Ashwem Beach View On Map (Ashwem Beach, Morjim Road, Mandrem, Goa). It’s a 3 Star Resort with overall Rating 3.5 Out of 5 where  4.1/5 for Room &  3.9/5 for Location &  3.7/5 for Hospitality . Top Facilities of this Resort are Free Parking & Lawn & Cafe. "
218,Sea Breeze Inn Calangute,"₹ 2,046",YES,Calangute Baga Road | 5-6 minutes walk from Calangute Beach,"This 3 Star Resort in Goa is located in Calangute Baga Road. Full Address of property is Maddo Vaddo, Near Mira Hotel, Calangute Baga Circle, 400 mts away from Calangute Beach. View On Map This Resort have 2.6 Out of 5 Rating where  3.5/5 for Location &  3.1/5 for Security &  2.8/5 for Value for Money . Key amenities of this property are Free Wi-Fi & Bar & Air Conditioning. "
219,Ashiyana Goa Yoga Retreat Centre,"₹ 10,463",NO,Mandrem Beach | 5-6 minutes walk from Mandrem Beach,"Location of the Resort is Mandrem Beach View On Map (424, Junas Waddo, Mandrem, Pernem, North Goa). Top Facilities of this Resort are Lawn & Air Conditioning & Room Service. "
220,Chances Resort and Casino An Indy Resort,"₹ 5,534",YES,Panjim,"This 4 Star Resort in Goa is located in Panjim. Full Address of property is Chances Casino and Resort,
184-189,
Machado's Cove, Dona Paula, Goa.
 View On Map This Resort have 3.8 Out of 5 Rating where  4.3/5 for Child friendliness &  4.2/5 for Cleanliness &  4.1/5 for Room . Key amenities of this property are Free Parking & Free Wi-Fi & Lawn. "
221,Baia Do Sol (A Boutique Beach Resort),"₹ 2,305",YES,Baga | 2-3 minutes walk from Baga Beach,"Location of the Resort is Baga View On Map (Baga Lands End, Baga  Beach, Calangute). It’s a 3 Star Resort with overall Rating 3.2 Out of 5 where  4.4/5 for Location &  4.2/5 for Hospitality &  3.7/5 for Cleanliness . Top Facilities of this Resort are Air Conditioning & 24-hour Room Service & Restaurant. "
222,Aurum Resorts,"₹ 3,189",YES,Morjim | 5-6 minutes walk from Morjim Beach,"This 4 Star Resort in Goa is located in Morjim. Full Address of property is 743/K Situated at Newwada, Morjim, Pernem- Goa, India
 View On Map This Resort have 4.1 Out of 5 Rating where  5.0/5 for Child friendliness &  4.4/5 for Hospitality &  4.1/5 for Cleanliness . Key amenities of this property are Free Parking & Lawn & Room Service. "
223,"Laguna Anjuna - A Country House Resort in Anjuna, Goa","₹ 6,138",YES,Anjuna | 960 m from Anjuna Beach,"Location of the Resort is Anjuna View On Map (Laguna Anjuna, Sorantto Vado, Anjuna,North Goa ,Goa). Top Facilities of this Resort are Free Wi-Fi & Outdoor Sports & Lawn. "
224,SHALOM INDUS RESIDENCY GOA,"₹ 3,482",YES,Candolim | 1.1 km from Candolim Beach,"This 3 Star Resort in Goa is located in Candolim. Full Address of property is House No SY No 27/1 Bammon, Waddo Candolim, 403516 View On Map This Resort have 4.0 Out of 5 Rating where  5.0/5 for Child friendliness &  5.0/5 for Cleanliness &  4.0/5 for Value for Money . Key amenities of this property are Free Parking & Free Wi-Fi & Lawn. "
225,JP Resort,"₹ 1,732",YES,Arambol | 7-8 minutes walk from Mandrem Beach,"Location of the Resort is Arambol View On Map (187 Kepkarwada, Arambol, 
). It’s a 3 Star Resort with overall Rating 3.7 Out of 5 where  4.5/5 for Hospitality &  4.1/5 for Amenities &  4.0/5 for Location . Top Facilities of this Resort are Free Wi-Fi & Lawn & Bar. "
226,Sol Fiesta by Himalaya,"₹ 3,643",YES,Mandrem Beach | 4-5 minutes walk from Mandrem Beach,"This 3 Star Resort in Goa is located in Mandrem Beach. Full Address of property is 387 Junaswada survey no. 272/4,  mandrem village taluka View On Map This Resort have 4.3 Out of 5 Rating where  4.5/5 for Child friendliness &  4.4/5 for Cleanliness &  4.4/5 for Room . Key amenities of this property are Free Public Parking & Free Wi-Fi & Lawn. "
227,Cola Goa Beach Resort,"₹ 12,708",YES,Cola Beach,"Location of the Resort is Cola Beach View On Map (Plot No 149/7, Matvem Cola, Canacona, Margao, South Goa). It’s a 5 Star Resort with overall Rating 4.4 Out of 5 where  4.8/5 for Child friendliness &  4.4/5 for Cleanliness &  4.4/5 for Amenities . Top Facilities of this Resort are Free Parking & Cafe & Bar. "
228,Grand Goa Exotica,"₹ 2,093",NO,North Goa,"This 3 Star Resort in Goa is located in North Goa. Full Address of property is Survey No: 170/88, Arradi, Guirin, P.O Master Near Mt.Guirin High School Bardez Goa  View On Map This Resort have 3.2 Out of 5 Rating where  4.0/5 for Child friendliness &  3.7/5 for Security &  3.5/5 for Cleanliness . Key amenities of this property are Air Conditioning & Room Service & Power Backup. "
229,Aloha Boutique Resort Morjim Goa,"₹ 1,788",YES,Morjim | 720 m from Morjim Beach,"Location of the Resort is Morjim View On Map (Survey no. 129/1 part(1), 129/1 part(2), H. No. 893/A, Ground Floor, Vithaldas Wada, Morjim, Pernem - Goa ). It’s a 3 Star Resort with overall Rating 4.6 Out of 5 where . Top Facilities of this Resort are Air Conditioning & Room Service. "
230,Stone Wood Riverfront Resort,"₹ 2,510",YES,Siolim,"This 4 Star Resort in Goa is located in Siolim. Full Address of property is 244, Fernandes Vaddo, Guddem road, Behind Tulsi House, Bardez, Kudal, siolim View On Map This Resort have 3.4 Out of 5 Rating where  5.0/5 for Room &  4.4/5 for Security &  4.1/5 for Location . Key amenities of this property are Free Parking & Kitchenette & Lawn. "
231,GOA BLOSSOM RESORT,"₹ 2,087",YES,Candolim | 1.1 km from Candolim Beach,"Location of the Resort is Candolim View On Map (HOUSE NO SY NO: 27/1 Baman Vaddo, Behind Radisson Hotel, Bardez, Candolim Area North Goa). It’s a 3 Star Resort with overall Rating 3.0 Out of 5 where  3.8/5 for Hospitality &  3.4/5 for Location &  3.3/5 for Security . Top Facilities of this Resort are Free Public Parking & Free Wi-Fi & Air Conditioning. "
232,Casa Anjuna-Boutique Resort,"₹ 6,000",YES,Anjuna | 4-5 minutes walk from Anjuna Beach,This 4 Star Resort in Goa is located in Anjuna. Full Address of property is H No 669/5 D'Mello Waddo Anjuna Bardez Goa View On Map This Resort have 4.2 Out of 5 Rating where  4.5/5 for Hospitality &  4.4/5 for Cleanliness &  4.3/5 for Room . Key amenities of this property are Free Parking & Lawn & Bar.
233,Paparazzi Resort,"₹ 4,418",NO,Calangute | 4-5 minutes walk from Calangute Beach,"Location of the Resort is Calangute View On Map (Opp. Vila Goesa Beach Resort, Khobra Waddo, Calangute, Goa ). It’s a 3 Star Resort with overall Rating 2.5 Out of 5 where  3.7/5 for Location &  2.8/5 for Room &  2.7/5 for Hospitality . Top Facilities of this Resort are Free Wi-Fi & Lawn & Bar. "
234,Shangri La Jungle Village,"₹ 6,697",NO,In Supa | 46.0 km from Goa city centre,"This 3 Star Resort in Supa is located in In Supa. Full Address of property is 12/13 Karambal Village, Post Anmod Taluka Joida, 581453 Castle Rock View On Map This Resort have 4.1 Out of 5 Rating where  4.4/5 for Hospitality &  4.3/5 for Room &  4.2/5 for Cleanliness . Key amenities of this property are Free Parking & Outdoor Sports & Lawn. "
235,Amadi Beach Front Resort,"₹ 5,586",YES,Ashwem Beach | 2-3 minutes walk from Ashwem Beach,"Location of the Resort is Ashwem Beach View On Map (House No 426 and 305, Plot No A, Ground Floor, Survey No 216, Village Mandrem, Near Ajoba Temple, Pernem). It’s a 4 Star Resort with overall Rating 4.1 Out of 5 where  4.9/5 for Location &  4.8/5 for Amenities &  4.5/5 for Child friendliness . Top Facilities of this Resort are Free Parking & Outdoor Sports & Lawn. "
236,The Diwa Club by Alila - a Hyatt brand,"₹ 19,125",YES,Majorda | 1.3 km from Majorda Beach,"This 5 Star Resort in Goa is located in Majorda. Full Address of property is 48/10 Village Majorda, Adao Waddo, Salcette, Goa View On Map This Resort have 4.6 Out of 5 Rating where  5.0/5 for Room &  4.8/5 for Amenities &  4.7/5 for Cleanliness . Key amenities of this property are Free Parking & Free Wi-Fi & Lawn. "
237,Sea view holidays,"₹ 1,514",YES,Vagator | 7-8 minutes walk from Vagator Beach,"Location of the Resort is Vagator View On Map (Mendonca Wado, Opp Mango Tree Bar and Restaurant, Beach Road, Anjuna, Bardez, GOA - 403509). Top Facilities of this Resort are Free Parking & Air Conditioning & Room Service. "
238,Dunhill Beach Resort,"₹ 2,583",YES,Agonda | 4-5 minutes walk from Agonda Beach,"This 3 Star Resort in Goa is located in Agonda. Full Address of property is 102/1-A - 102/3B Tambde ,val Canacona,Agonda,Goa  View On Map Key amenities of this property are Free Parking & Free Wi-Fi & Bar. "
239,Rangeela stays,"₹ 1,877",YES,Anjuna | 350 m from Anjuna Beach,"Location of the Resort is Anjuna View On Map (H.No. - 659(1)A, C/O -Ms Sea Wave Inn, D'Mello waddo, Anjuna, Bardez, North Goa - 403509). Top Facilities of this Resort are Free Parking & Lawn & Bar. "
240,Coconut Creek Resort,"₹ 7,115",YES,Bogomallo Beach | 2-3 minutes walk from Bogmalo Beach,"This 3 Star Resort in Goa is located in Bogomallo Beach. Full Address of property is COCONUT CREEK
Bimmut Ward, Bogmalo, Goa - 403806
India. View On Map This Resort have 4.4 Out of 5 Rating where  4.6/5 for Security &  4.5/5 for Hospitality &  4.5/5 for Cleanliness . Key amenities of this property are Free Parking & Free Wi-Fi & Lawn. "
241,"Club Mahindra Emerald Palms, Goa","₹ 9,999",NO,Benaulim | 1.0 km from Varca Beach,"Location of the Resort is Benaulim View On Map (Pedda Uttor Doxi, Varca, Salcete). It’s a 5 Star Resort with overall Rating 4.0 Out of 5 where  4.5/5 for Food &  4.4/5 for Cleanliness &  4.1/5 for Room . Top Facilities of this Resort are Outdoor Sports & Lawn & Cafe. "
242,MansionHaus,"₹ 16,740",YES,Anjuna | 2.6 km from Anjuna Beach,"This 5 Star Resort in Goa is located in Anjuna. Full Address of property is 1263, Gaunvaddi, Anjuna, Goa 403509
 View On Map This Resort have 4.6 Out of 5 Rating where  4.4/5 for Cleanliness &  4.0/5 for Food &  4.0/5 for Security . Key amenities of this property are Free Parking & Lawn & Cafe. "
243,Casa Baga,"₹ 4,500",YES,Baga | 4-5 minutes walk from Baga Beach,"Location of the Resort is Baga View On Map (40/7, Saunta Vaddo, Tito Lane No 2, Baga,Bardez). It’s a 3 Star Resort with overall Rating 3.7 Out of 5 where  4.4/5 for Location &  3.8/5 for Hospitality &  3.7/5 for Cleanliness . Top Facilities of this Resort are Lawn & Bar & Air Conditioning. "
244,IRA Cottages,"₹ 3,720",NO,Arambol Beach,"Full Address of property is 277/1, Survey No.177/0, Village, Arambol, Pernem, Goa View On Map This Resort have 1.0 Out of 5 Rating where  4.0/5 for Location &  1.0/5 for Child friendliness &  1.0/5 for Cleanliness . Key amenities of this property are Free Wi-Fi & Lawn & Bar. "
245,juSTa Morjim Beach Resort (80 steps from Morjim Beach),"₹ 3,962",YES,Morjim | 4-5 minutes walk from Morjim Beach,"Location of the Resort is Morjim View On Map (House No. 799 survey No. 131/1F in village Morgim, Pernem, Goa). It’s a 4 Star Resort with overall Rating 4.0 Out of 5 where  4.2/5 for Food &  3.9/5 for Cleanliness &  2.9/5 for Child friendliness . Top Facilities of this Resort are Free Parking & Free Wi-Fi & Cafe. "
246,juSTa Casa Frangipani Assagao (3 KM from Anjuna Beach),"₹ 2,702",NO,Assagao,"This 4 Star Resort in Goa is located in Assagao. Full Address of property is Jardim De amor Bouta Waddo, Assagao View On Map This Resort have 4.4 Out of 5 Rating where  4.6/5 for Cleanliness &  4.2/5 for Food &  4.0/5 for Child friendliness . Key amenities of this property are Free Parking & Lawn & Cafe. "
247,Beiilini Morjim Resort,"₹ 3,348",YES,Morjim | 1.2 km from Morjim Beach,"Location of the Resort is Morjim View On Map (House bearing No 980  A and  980  B Madhlawala Morjim, Pernem Goa
). It’s a 3 Star Resort with overall Rating 4.0 Out of 5 where  4.0/5 for Child friendliness &  4.0/5 for Cleanliness &  4.0/5 for Value for Money . Top Facilities of this Resort are Free Wi-Fi & Lawn & Cafe. "
248,Rock Valley Goa,"₹ 6,597",YES,,"Full Address of property is House No. 140/2, Madapar Garden, Codar Bethoda, Ponda, Goa- 403406 View On Map This Resort have 4.2 Out of 5 Rating where  5.0/5 for Child friendliness &  4.3/5 for Location &  4.2/5 for Amenities . Key amenities of this property are Free Parking & Outdoor Sports & Lawn. "
249,GRANDEUR DE SANCHI LUXURIOUS BEACH RESORT,"₹ 4,379",YES,Calangute | 5-6 minutes walk from Calangute Beach,"Location of the Resort is Calangute View On Map (H NO.1/230, GAURA VADDO, CALANGUTE, North Goa, Goa). It’s a 4 Star Resort with overall Rating 3.1 Out of 5 where  4.4/5 for Hospitality &  4.0/5 for Location &  3.6/5 for Food . Top Facilities of this Resort are Free Parking & Free Wi-Fi & Outdoor Sports. "
250,Hidden Paradise,"₹ 1,492",NO,Ashwem Beach | 4-5 minutes walk from Ashwem Beach,"This 3 Star Resort in Goa is located in Ashwem Beach. Full Address of property is H.No 522, Hidden Paradise Resort, Ashvem, Manderem, Near Bhumika Temple, Taluka - Pernem, North Goa, Goa, 403512 View On Map This Resort have 2.9 Out of 5 Rating where  3.2/5 for Child friendliness &  3.1/5 for Cleanliness &  3.0/5 for Amenities . Key amenities of this property are Free Parking & Lawn & Room Service. "
251,Sea Breeze Beach Calangute,"₹ 2,232",YES,Calangute | 5-6 minutes walk from Calangute Beach,"Location of the Resort is Calangute View On Map (HNO, 3/7 Tivia Vaddo, Calangute,  North Goa 403516). It’s a 3 Star Resort with overall Rating 2.4 Out of 5 where  2.6/5 for Location &  2.2/5 for Child friendliness &  2.1/5 for Hospitality . Top Facilities of this Resort are Air Conditioning & Power Backup. "
252,Shalom Resort,"₹ 2,263",NO,Candolim | 7-8 minutes walk from Candolim Beach,"This 3 Star Resort in Goa is located in Candolim. Full Address of property is Border of Candolim - Calangute Near Landscape, Anna Vaddo, Candolim, Bardez View On Map This Resort have 3.9 Out of 5 Rating where  4.5/5 for Hospitality &  4.4/5 for Room &  4.3/5 for Location . Key amenities of this property are Free Wi-Fi & Room Service & Power Backup. "
253,royal resorts,"₹ 2,019",NO,Palolem,"Location of the Resort is Palolem View On Map (Rajbaga-Kindlebag,Taluka Canacona). Top Facilities of this Resort are Free Parking & Kitchenette & Lawn. "
254,Wavelet Beach Resort,"₹ 1,771",YES,Palolem | 4-5 minutes walk from Palolem Beach,"Full Address of property is Wavelet Beach Resort Goa, House no- 357, Ward No 9,Palolem Canacona View On Map This Resort have 4.2 Out of 5 Rating where  4.5/5 for Child friendliness &  4.5/5 for Cleanliness &  4.5/5 for Location . Key amenities of this property are Free Parking & Air Conditioning & Room Service. "
255,Mermaid Resort,₹ 881,YES,Arambol,"Location of the Resort is Arambol View On Map (HOUSE NO.379/1, MERMAID RESORT, Arambol Corgao Road,Corgao, North Goa, Goa, 403512). It’s a 3 Star Resort with overall Rating 4.0 Out of 5 where  3.0/5 for Food &  3.0/5 for Cleanliness &  3.0/5 for Value for Money . Top Facilities of this Resort are Free Parking & 24-hour Room Service & Power Backup. "
256,Casa De Cris,"₹ 1,993",YES,Cavelossim | 4-5 minutes walk from Cavelossim Beach,"This 4 Star Resort in Goa is located in Cavelossim. Full Address of property is Casa De Cris, Mobor, Cavelossim, Salcette - Goa
 View On Map This Resort have 3.8 Out of 5 Rating where  5.0/5 for Location &  5.0/5 for Value for Money &  5.0/5 for Room . Key amenities of this property are Free Parking & Free Wi-Fi & Room Service. "
257,Amour Resort,"₹ 3,277",YES,Vagator | 1.1 km from Vagator Beach,"Location of the Resort is Vagator View On Map (529/3, Amour Resort, Coutinho Vaddo, Vagator Goa
). It’s a 3 Star Resort with overall Rating 3.8 Out of 5 where  4.6/5 for Hospitality &  4.1/5 for Cleanliness &  4.0/5 for Security . Top Facilities of this Resort are Free Public Parking & Free Wi-Fi & Outdoor Sports. "
258,Dona Julia Beach Resort,"₹ 1,850",YES,Calangute | 4-5 minutes walk from Calangute Beach,"This 3 Star Resort in Goa is located in Calangute. Full Address of property is House No. - 1/234 
Gaura Vado Calangute 
Bardez Goa (Opposite Goan Heritage)
403516 View On Map This Resort have 2.8 Out of 5 Rating where  4.2/5 for Location &  3.0/5 for Hospitality &  2.9/5 for Child friendliness . Key amenities of this property are Free Parking & Free Wi-Fi & Cafe. "
259,Angelo's Inn Beach Resort,"₹ 2,046",YES,Calangute | 1-2 minutes walk from Calangute Beach,"Location of the Resort is Calangute View On Map (Survey No. 201/1, Calangute Village, V.P. House 5/202A, Umta Vaddo, Calangute, Bardez, Goa). It’s a 2 Star Resort with overall Rating 2.0 Out of 5 where  4.0/5 for Cleanliness &  4.0/5 for Value for Money &  4.0/5 for Location . Top Facilities of this Resort are Air Conditioning & Room Service & Power Backup. "
260,Lotusfeet Cottages,"₹ 2,614",YES,Morjim | 5-6 minutes walk from Morjim Beach,"This 3 Star Resort in Goa is located in Morjim. Full Address of property is Survey No. 179, Dhakte Nirakar, Morjim, North Goa, Goa View On Map Key amenities of this property are Free Parking & Air Conditioning & Room Service. "
261,Boomerang Sea View Resort,"₹ 3,441",YES,Ashwem Beach | 2-3 minutes walk from Ashwem Beach,"Location of the Resort is Ashwem Beach View On Map (Morjim-Ashvem Beach road,Ashvem Beach,Mandrem Goa). It’s a 3 Star Resort with overall Rating 2.8 Out of 5 where  4.1/5 for Location &  3.5/5 for Child friendliness &  2.9/5 for Security . Top Facilities of this Resort are Lawn & Bar & Air Conditioning. "
262,The Yellow House Anjuna,"₹ 12,500",YES,Anjuna,"This 5 Star Hotel in Goa is located in Anjuna. Full Address of property is House #1241, Gaonwadi, Anjuna North Goa - 403509 View On Map This Hotel have 5.0 Out of 5 Rating where . Key amenities of this property are Conference Room & Bakery & Bar. "
263,Ocio Inn Hospitality SNS,"₹ 9,300",NO,Candolim | 1.2 km from Candolim Beach,"Location of the Resort is Candolim View On Map (House no 202
D Block Survey Number 
29/1-A, Monarch Palm, 
Bammon Vaddo
Candolim Mapusa 403516). It’s a 4 Star Resort with overall Rating 4.3 Out of 5 where  4.4/5 for Location &  4.2/5 for Room &  4.2/5 for Value for Money . Top Facilities of this Resort are Elevator/Lift & Air Conditioning & Restaurant. "
264,Arabian Sea Beach Resort,"₹ 1,860",YES,Morjim | 4-5 minutes walk from Morjim Beach,"This 3 Star Resort in Goa is located in Morjim. Full Address of property is Survey no. 121/0 Tembwada . Morjim, pernem North Goa View On Map This Resort have 3.4 Out of 5 Rating where . Key amenities of this property are Free Parking & Free Wi-Fi & Air Conditioning. "
265,Tropicano Beach Resort,"₹ 2,790",YES,Candolim | 4-5 minutes walk from Candolim Beach,"Location of the Resort is Candolim View On Map (Tropicano Beach Resort, 835/B, Camotim Vaddo, Lane Opp Candolim Panchayat, Beach Road, Candolim). Top Facilities of this Resort are Lawn & Air Conditioning & Room Service. "
266,Villa Theresa Beach Resort,"₹ 2,651",YES,Calangute | 5-6 minutes walk from Calangute Beach,"Full Address of property is Villa Theresa,
Umta Vaddo,
Opposite Seanor Angelo Hotel, Next to Carry Hotel, Calangute-Bardez-Goa View On Map This Resort have 3.4 Out of 5 Rating where  5.0/5 for Security &  3.9/5 for Location &  3.9/5 for Value for Money . Key amenities of this property are Power Backup. "
267,QUINTA SERENA HOLIDAY RESORT,"₹ 4,371",YES,North Goa,"Location of the Resort is North Goa View On Map (H.No. E 8/62 ,Nigvaddo, Arrarim, Saligao-Calangute Road, Saligao, Bardez Goa
Calangute Area.). Top Facilities of this Resort are Free Parking & Outdoor Sports & Lawn. "
268,Rama Beach Resort,"₹ 3,654",YES,Arambol | 1.4 km from Mandrem Beach,"This 3 Star Resort in Goa is located in Arambol. Full Address of property is 158 Girkarwada Harmal. Survey Number 70/9, Arambol. Pernem. View On Map This Resort have 4.1 Out of 5 Rating where  4.6/5 for Location &  4.3/5 for Child friendliness &  3.7/5 for Cleanliness . Key amenities of this property are Free Parking & Free Wi-Fi & Lawn. "
269,The Pentacon Resort,"₹ 1,990",YES,Palolem,Location of the Resort is Palolem View On Map (Rajbag Tarir Canacona Goa 403702 ). Top Facilities of this Resort are Lawn & Bar & 24-hour Room Service.
270,Lucianas Beach Resort,"₹ 2,325",NO,Cavelossim | 200 m from Cavelossim Beach,Full Address of property is house no 354/1/E and 354/1/F Khandi Mobar Cavelossim Salcete South Goa 403731 View On Map Key amenities of this property are Room Service.
271,Sonika Leisure,"₹ 2,598",YES,Candolim | 4-5 minutes walk from Candolim Beach,Location of the Resort is Candolim View On Map (H NO 661 (35a/7 Pintos Vaddo Candolim Bardez North Goa 403515). It’s a 3 Star Resort with overall Rating 3.9 Out of 5 where  4.4/5 for Room &  4.1/5 for Value for Money &  4.0/5 for Location . Top Facilities of this Resort are Butler Services & Lawn & Bar.
272,Praia Da Oura,"₹ 4,482",YES,Majorda Beach | 4-5 minutes walk from Majorda Beach,"This 3 Star Resort in Goa is located in Majorda Beach. Full Address of property is P/O, Majorda, Majorda Beach ,Salcete- Goa,India,
Pin:403713 View On Map This Resort have 3.9 Out of 5 Rating where  5.0/5 for Hospitality &  4.8/5 for Cleanliness &  4.7/5 for Room . Key amenities of this property are Free Parking & Outdoor Sports & Lawn. "
273,Indie Stays Goa,"₹ 3,162",YES,Candolim | 760 m from Candolim Beach,"Location of the Resort is Candolim View On Map (Prazeres Resorts, Marquis Voddo, Candolim, Bardez, Goa, Goa, 403515). Top Facilities of this Resort are Air Conditioning. "
274,Sea Breeze Beach Resort Candolim,"₹ 1,917",YES,Candolim | 4-5 minutes walk from Candolim Beach,"This 3 Star Resort in Goa is located in Candolim. Full Address of property is Shop no. 565 D,  Murod vado, Candolim, North Goa, 403516 View On Map This Resort have 2.6 Out of 5 Rating where  4.1/5 for Location &  2.9/5 for Value for Money &  2.8/5 for Room . Key amenities of this property are Lawn & Room Service & Power Backup. "
275,Senhor Angelo Resort,"₹ 1,582",YES,Calangute | 4-5 minutes walk from Calangute Beach,"Location of the Resort is Calangute View On Map (SURVEY NO.205/1, SENHOR ANGELO RESORT,
CALANGUTE BAGA ROAD, UMTAVADDO, CALANGUTE,
North Goa, Goa, 403516
). Top Facilities of this Resort are Free Wi-Fi & Lawn & Bar. "
